,Author,Title,Year
1361,Rebecca Robillard,0975 Cannabis Use and Sleep Architecture in Depression: Preliminary Findings,2018.0
1362,Rebecca Robillard,0969 Antidepressant Use Is Linked to Worse Sleep-Related Breathing Disturbances In People with Depressive Symptoms,2018.0
1363,Rebecca Robillard,0166 Daylight Saving Time Transitions and Admissions of Adolescents for Depressive Symptoms in an Inpatient Psychiatry Unit,2018.0
1364,Rebecca Robillard,0968 Sleep Architecture and Breathing Disturbances in Comorbid Anxiety and Depression,2018.0
1365,Rebecca Robillard,0459 Cardiovascular Dysfunctions Associated with Sleep-related Breathing Disturbances,2018.0
1366,Rebecca Robillard,Vestibular symptoms are related to the proportion of REM sleep in people with sleep complaints: A preliminary report,
1367,Zachary Kaminsky,A machine learning approach predicts future risk to suicidal ideation from social media data,2020.0
1368,Zachary Kaminsky,DNA methylation age is accelerated in alcohol dependence,2018.0
1369,Zachary Kaminsky,Emerging New Psychiatric Symptoms and the Worsening of Pre-existing Mental Disorders during the COVID-19 Pandemic: A Canadian Multisite Study: Nouveaux symptômes psychiatriques …,2021.0
1370,Zachary Kaminsky,Methylomic profiling and replication implicates deregulation of PCSK9 in alcohol use disorder,2018.0
1371,Zachary Kaminsky,Epigenetic aging is accelerated in alcohol use disorder and regulated by genetic variation in APOL2,2020.0
1372,Zachary Kaminsky,Cell type–specific methylome-wide association studies implicate neurotrophin and innate immune signaling in major depressive disorder,2020.0
1373,Zachary Kaminsky,Epigenome-wide association study and multi-tissue replication of individuals with alcohol use disorder: evidence for abnormal glucocorticoid signaling pathway gene regulation,2021.0
1374,Zachary Kaminsky,Genome-wide DNA methylation meta-analysis in the brains of suicide completers,2020.0
1375,Zachary Kaminsky,Educational attainment reduces the risk of suicide attempt among individuals with and without psychiatric disorders independent of cognition: a bidirectional and multivariable …,2020.0
1376,Zachary Kaminsky,DNA methylation biomarkers prospectively predict both antenatal and postpartum depression,2020.0
1377,Zachary Kaminsky,SLC9B1 methylation predicts fetal intolerance of labor,2018.0
1378,Zachary Kaminsky,Epigenome-wide association study of alcohol consumption in N = 8161 individuals and relevance to alcohol use disorder pathophysiology: identification of the …,2022.0
1379,Zachary Kaminsky,DNA methylation is associated with prenatal exposure to sulfur dioxide and childhood attention-deficit hyperactivity disorder symptoms,2023.0
1380,Zachary Kaminsky,Postpartum depression biomarkers predict exacerbation of OCD symptoms during pregnancy,2020.0
1381,Zachary Kaminsky,Integrating genetic variation with DNA methylation at SKA2 rs7208505 in analyses of obsessive-compulsive disorder disease risk and symptom severity,2020.0
1382,Zachary Kaminsky,DNA methylation and genotype specific biomarker of suicide attempt and/or suicide ideation,2019.0
1383,Zachary Kaminsky,Genetic Association and Expression Analyses of the Phosphatidylinositol‐4‐Phosphate 5‐Kinase (PIP5K1C) Gene in Alcohol Use Disorder—Relevance for Pain …,2018.0
1384,Zachary Kaminsky,Developing a biomarker for restless leg syndrome using genome wide DNA methylation data,2021.0
1385,Zachary Kaminsky,Epigenetic biomarkers of postpartum depression,2020.0
1386,Zachary Kaminsky,O13. DNA Methylation Biomarkers Predict Antenatal and Postpartum Depression and Associate With Postpartum Changes in Resting State Functional Connectivity,2019.0
1387,Zachary Kaminsky,DNA Methylation and 5-HTTLPR Genotype of the Serotonin Transporter Gene (SLC6A4) in Antidepressant Treatment Response of Major Depressive Disorder,2019.0
1388,Zachary Kaminsky,The relationship between crying of premature infants with Monro-kellie hypothesis and increase of ventricular CSF Based on Doppler ultrasound findings,2022.0
1389,Zachary Kaminsky,Examining neuroendocrine and inflammatory biomarker profiles to characterize PTSD subtypes and symptom profiles,2021.0
1390,Zachary Kaminsky,Neural features of a modified auditory oddball task in individuals with posttraumatic stress disorder,2021.0
1391,Zachary Kaminsky,Cell-type-specific methylome-wide association studies implicate neurodegenerative processes and neuroimmune communication in major depressive disorder,2018.0
1392,Zachary Kaminsky,151. Machine Learning Based Scoring of Responses to Suicidal Mentions Predicts Recovery Trajectory,2023.0
1393,Zachary Kaminsky,153. A Combined Digital and Biological Screening Method for the Identification of Postpartum Depression,2023.0
1394,Zachary Kaminsky,103. Luteal Phase Epigenetic Biomarkers Identify Premenstrual Dysphoric Disorder (PMDD) and Selective Serotonin Reuptake Response in PMDD,2023.0
1395,Zachary Kaminsky,"31. Understanding the Dissociative PTSD Subtype: Distinct Relations Between Early-Life Trauma, Neuroendocrine, and Inflammatory Profiles",2023.0
1396,Zachary Kaminsky,Luteal Phase Epigenetic Biomarkers Identify Premenstrual Dysphoric Disorder (PMDD) and Selective Serotonin Reuptake Inhibitor (SSRI) Response in PMDD,2022.0
1397,Zachary Kaminsky,Apoptosis in hypoxic mice influenced by miR-138-siRNAs-HIF-1α and miR-21-siRNAs-HVCN1,2022.0
1398,Zachary Kaminsky,DNA methylation at insulin-insulin like growth factor 2 is associated with prenatal exposure to sulfur dioxide and childhood attention-deficit hyperactivity disorder symptoms,2022.0
1399,Zachary Kaminsky,Epigenome-Wide Association Study of Alcohol Consumption in N= 8161 Individuals and Relevance to Alcohol Use Disorder Pathophysiology,2022.0
1400,Zachary Kaminsky,Examining the Locus Coeruleus Norepinephrine System With Neuromelanin-Sensitive MRI: Applications in Psychiatric and Neurodegenerative Illness,2022.0
1401,Zachary Kaminsky,Dna methylation biomarkers of post-partum depression risk,2022.0
1402,Zachary Kaminsky,Dna methylation and genotype specific biomarker for predicting post-traumatic stress disorder,2021.0
1403,Zachary Kaminsky,DNA methylation and genotype specific biomarker for predicting post-traumatic stress disorder,2021.0
1404,Zachary Kaminsky,"Hyperarousal Symptoms of PTSD Correlate to Neuromelanin-Sensitive MRI Signal in the Locus Coeruleus, a Putative Measure of Noradrengeric System Function",2021.0
1405,Zachary Kaminsky,Dna methylation biomarkers of post-partum depression risk,2020.0
1406,Zachary Kaminsky,"Hyperarousal Symptoms of PTSD Correlate to Neuromelanin-Sensitive MRI Signal in the Locus Coeruleus, a Putative Measure of Noradrengeric System Function",2020.0
1407,Zachary Kaminsky,Epigenome-Wide Association Study of Individuals With Alcohol Use Disorder and Suicidal Behavior: Identification and Replication of TIMP2 as Novel Target,2020.0
1408,Zachary Kaminsky,ARTICLE Open Access,2020.0
1409,Zachary Kaminsky,Genome-wide DNA methylation meta-analysis in the brains of suicide completers,2020.0
1410,Zachary Kaminsky,M47 EPIGENETIC AGE ACCELERATION IN ALCOHOL USE DISORDER: EVIDENCE FOR A NOVEL ROLE OF APOL2,2019.0
1411,Zachary Kaminsky,Young Researchers’ Brain Health Research Day Joint ConferenceEffect of prior treatment history and sex on antidepressant response to subanesthetic ketamine infusionsChronic …,2019.0
1412,Zachary Kaminsky,The epigenetics of alcohol use disorder: results from analysis of peripheral blood and neural tissue methylation.,2019.0
1413,Zachary Kaminsky,SA68SUICIDE-ASSOCIATED DNA METHYLATION CHANGES IN POST-MORTEM BRAIN SAMPLES: A META-ANALYSIS,2019.0
1414,Zachary Kaminsky,EPIGENOME-WIDE ASSOCIATION ANALYSIS AND REPLICATION IMPLICATES DEREGULATION OF PCSK9 IN ALCOHOL USE DISORDER,2019.0
1415,Zachary Kaminsky,S257. Whole Epigenome Analysis and Replication Implicates PCSK9 in Alcohol Use Disorder,2018.0
1416,Zachary Kaminsky,Prosper F Rodríguez-Otero P San José-Enériz E Sipos F,
